STUDY_ID	SAMPLE_ID	TIA1	TIAL1	TPX2	BRCA1	BRCA2	TP53	AURKA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A409-01	1372.97	1244.2	2080.45	183.784	50.2385	468.045	430.843
brca_tcga_pan_can_atlas_2018	TCGA-B6-A408-01	1803.23	1264.82	537.706	240.617	64.5388	1231.85	176.78
brca_tcga_pan_can_atlas_2018	TCGA-B6-A402-01	2846.78	1642.62	2136.92	636.104	275.876	327.221	783.211
brca_tcga_pan_can_atlas_2018	TCGA-B6-A401-01	1573.38	1250.43	745.809	290.455	56.4489	2708.52	380.431
brca_tcga_pan_can_atlas_2018	TCGA-B6-A400-01	1820.52	1282.97	3101.16	351.632	113.307	497.145	1653.05
brca_tcga_pan_can_atlas_2018	TCGA-B6-A3ZX-01	1814.4	1473.56	2234.76	294.317	100.305	2796.67	511.755
brca_tcga_pan_can_atlas_2018	TCGA-B6-A2IU-01	1079.8	1456.51	1378.86	423.436	109.993	1159.6	365.205
brca_tcga_pan_can_atlas_2018	TCGA-B6-A1KN-01	2005.54	1554.65	2378.02	431.361	316.526	2292.04	564.267
brca_tcga_pan_can_atlas_2018	TCGA-B6-A1KI-01	916.373	1098.3	333.333	347.124	72.4765	1884.39	137.03
brca_tcga_pan_can_atlas_2018	TCGA-B6-A1KF-01	1732.69	1331.6	5316.44	372.203	165.739	821.12	1371.85
brca_tcga_pan_can_atlas_2018	TCGA-B6-A1KC-01	995.808999999999	1584.78	1210.83	781.431	81.5603	1551.26	439.716
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0X7-01	2224.17	1483.01	508.067	242.018	66.2547	1264.68	134.912
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0X5-01	1471.37	1556.91	2409.91	1080.63	236.971	2396.35	655.293
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0X4-01	1747.93	1498.82	315.82	304.604	59.0319	1468.71	149.351
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0X1-01	1316.48	2406.85	3596.68	1197.45	544.639	220.139	1362.69
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0X0-01	986.111	1151.57	686.594	400.362	82.1256	4480.68	178.14
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0WZ-01	2150.39	1377.61	1155.37	315.559	56.8274	1006.97	235.635
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0WY-01	1024.01	1101.79	764.085	223.431	109.795	2639.56	428.937
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0WX-01	2334.92	957.556	1485.06	386.815	91.0152	6263.74	403.501
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0WW-01	942.078	2026.69	1324.82	374.787	39.1823	1639.41	453.152
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0WV-01	1866.85	1576.7	2706.25	892.938	231.219	1664.87	726.496
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0WT-01	2199.5	901.180999999999	1069.61	725.917	385.954	1804.23	254.195
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0WS-01	711.202	1395.68	832.819	630.01	188.078	1610.48	215.485
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0RV-01	1625.4	1282.26	933.871	204.839	139.516	1769.76	227.419
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0RU-01	2012.56	1152.11	4776.99	468.722	236.667	658.198	1170.21
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0RT-01	2142.11	1475.44	1884.6	167.223	366.238	3271.98	1015.42
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0RS-01	1248.11	1112.37	1770.52	232.639	213.7	1958.02	334.28
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0RQ-01	1312.96	1111.72	106.807	159.746	42.1037	1944.51	39.627
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0RP-01	1446.21	1458.32	369.772	224.978	59.1289	1959.33	115.662
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0RO-01	765.308	1799.78	463.551	152.523	72.3738	1765.98	176.748
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0RN-01	1784.77	1263.32	272.239	122.549	22.2068	2555.01	95.4069
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0RM-01	1518.14	1388.67	918.472	440.268	182.372	3136.52	216.132
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0RL-01	1645.54	1045.85	3971.38	864.308	170.769	1155.69	965.538
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0RI-01	1470.17	1464.37	2045.79	604.321	201.548	1344.08	489.842
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0RH-01	1087	1313.27	1593.54	202.889	127.923	2568.78	622.421
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0RG-01	1012.22	1155.51	1563.55	424.298	35.5699	1621.99	341.471
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0RE-01	2169.19	1284.07	3263.82	266.229	144.69	776.309	856.564
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0IQ-01	2525.53	1146.99	4676.74	414.224	159.87	702.171	1303.86
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0IP-01	2046.74	1343.95	902.224	436.406	136.692	2878.66	198.036
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0IO-01	2192.29	1953.78	1438.61	419.771	138.827	2035.36	338.186
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0IN-01	919.958	1138.75	985.029	155.605	29.2349	1212.31	318.755
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0IM-01	912.833	1349.16	1053.04	774.751	285.476	1374.17	275.632
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0IK-01	1717.92	957.803	2068.79	543.931	202.312	2956.65	654.913
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0IJ-01	1748.16	1333.33	8001.68	63.065	366.337	4059.98	1177.21
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0IH-01	1365.79	1176	260.34	167.86	90.4235	1600.79	62.1041
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0IG-01	1160.42	1561.16	1660.11	1768.38	281.192	1526.12	518.746
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0IE-01	1696.84	748.654	1416.22	107.335	42.0592	662.18	2194.15
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0IC-01	1822.72	1502.52	825.366	403.555	175.835	2116.02	189.046
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0IB-01	818.358	1372.01	2536.85	361.603	42.6632	1949.58	546.865
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0IA-01	1080.84	1245.98	1316.09	288.123	79.3103	1431.03	429.502
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0I9-01	1799.55	1686.74	1208.41	538.241	340.663	2623.65	1062.78
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0I8-01	719.055	1172.26	799.437	315.897	21.8938	911.408	412.542
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0I6-01	2144.22	1310.18	3478.32	16.5612	391.489	434.733	665.21
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0I5-01	1552.16	1054.37	922.787	150.625	24.0776	2921.78	274.372
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0I2-01	2715.02	1145.43	4425.25	248.478	126.719	421.195	1003.83
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0I1-01	1216.94	1170.06	3073.71	415.454	53.9929	2993.86	910.443
brca_tcga_pan_can_atlas_2018	TCGA-AR-A5QQ-01	956.781	1379.04	3062.1	783.184	110.283	379.533	1134.62
brca_tcga_pan_can_atlas_2018	TCGA-AR-A5QP-01	1429.43	1356.86	551.724	260.625	102.245	1227.35	220.93
brca_tcga_pan_can_atlas_2018	TCGA-AR-A5QN-01	1779.16	1044.23	544.986	444.108	255.074	858.225	174.19
brca_tcga_pan_can_atlas_2018	TCGA-AR-A5QM-01	1153.91	1174.83	851.631	246.63	70.3386	876.116	276.457
brca_tcga_pan_can_atlas_2018	TCGA-AR-A2LQ-01	1150.4	1290.8	383.778	204.058	190.485	1190.65	133.854
brca_tcga_pan_can_atlas_2018	TCGA-AR-A2LO-01	1941.96	1025.68	979.456	596.816	262.455	2569.08	713.919
brca_tcga_pan_can_atlas_2018	TCGA-AR-A2LN-01	1622.58	1419	100.125	175.219	71.7564	1374.5	58.4063
brca_tcga_pan_can_atlas_2018	TCGA-AR-A2LM-01	2276.8	1736.29	283.649	284.258	167.694	1166.25	98.3033
brca_tcga_pan_can_atlas_2018	TCGA-AR-A2LK-01	1276.1	1362.93	2492.99	1336.22	378.306	2031.8	686.78
brca_tcga_pan_can_atlas_2018	TCGA-AR-A2LJ-01	958.523	1168.98	641.137	177.363	32.6721	1639.12	185.425
