STUDY_ID	SAMPLE_ID	TIA1	TIAL1	TPX2	BRCA1	BRCA2	TP53	AURKA
brca_tcga_pan_can_atlas_2018	TCGA-A7-A6VV-01	1.0802	-1.1721	0.4068	0.1855	0.4091	-0.7675	0.9521
brca_tcga_pan_can_atlas_2018	TCGA-A7-A5ZX-01	1.6822	0.4949	-2.506	-1.1748	-1.7336	-0.449	-2.3573
brca_tcga_pan_can_atlas_2018	TCGA-A7-A5ZW-01	0.5574	0.4216	-1.6593	-1.0144	-1.0978	0.384	-1.4442
brca_tcga_pan_can_atlas_2018	TCGA-A7-A5ZV-01	-0.3591	0.0028	1.0362	-0.1246	-0.6447	-3.2063	0.8728
brca_tcga_pan_can_atlas_2018	TCGA-A7-A56D-01	-2.1209	-0.3305	0.3336	-1.6323	-2.9576	-1.4565	-0.2239
brca_tcga_pan_can_atlas_2018	TCGA-A7-A4SF-01	0.64	0.1934	0.1111	0.313	-0.0392	0.2269	1.4369
brca_tcga_pan_can_atlas_2018	TCGA-A7-A4SE-01	0.5139	-1.45	1.1361	-1.1938	0.9403	2.1407	1.3331
brca_tcga_pan_can_atlas_2018	TCGA-A7-A4SD-01	0.7243	0.8036	1.7835	0.3486	0.424	0.9711	0.2454
brca_tcga_pan_can_atlas_2018	TCGA-A7-A4SC-01	0.7749	-1.5584	-1.0913	-0.6516	-0.2142	-0.0142	-0.9683
brca_tcga_pan_can_atlas_2018	TCGA-A7-A4SB-01	0.1086	-1.2225	-0.076	0.0963	-0.3023	-0.996	-0.1306
brca_tcga_pan_can_atlas_2018	TCGA-A7-A4SA-01	0.574	0.9565	0.1969	-2.6408	-0.6228	-0.0298	0.7051
brca_tcga_pan_can_atlas_2018	TCGA-A7-A426-01	1.3968	0.6039	-0.7708	-1.345	-1.1497	0.3768	-1.0878
brca_tcga_pan_can_atlas_2018	TCGA-A7-A425-01	-0.3954	-1.4673	-0.3944	-0.2149	-0.9722	-0.0055	-0.529
brca_tcga_pan_can_atlas_2018	TCGA-A7-A3RF-01	-2.7964	-1.0518	-1.1217	-0.8462	-1.6492	0.2964	-1.0961
brca_tcga_pan_can_atlas_2018	TCGA-A7-A3J1-01	-0.1755	0.1536	-1.1401	0.1773	0.9378	0.3909	-1.2661
brca_tcga_pan_can_atlas_2018	TCGA-A7-A3J0-01	-0.8285	-0.6113	-0.3723	0.6576	0.386	0.4994	-0.4798
brca_tcga_pan_can_atlas_2018	TCGA-A7-A3IZ-01	0.9187	1.1698	0.118	0.6648	0.3776	-0.5766	-0.2016
brca_tcga_pan_can_atlas_2018	TCGA-A7-A3IY-01	-0.4103	-0.0783	-0.9051	-0.1126	-0.9833	0.2991	-0.7995
brca_tcga_pan_can_atlas_2018	TCGA-A7-A2KD-01	0.3261	-0.6906	0.2718	2.2484	1.4361	-2.1678	0.7912
brca_tcga_pan_can_atlas_2018	TCGA-A7-A26J-01	0.5278	0.755	0.6187	1.2906	1.1119	0.7907	0.4636
brca_tcga_pan_can_atlas_2018	TCGA-A7-A26I-01	1.3926	2.4171	0.6355	0.6803	1.5087	0.6094	0.5105
brca_tcga_pan_can_atlas_2018	TCGA-A7-A26H-01	0.2528	0.2178	-0.5167	1.2442	0.9445	-0.7678	-0.6209
brca_tcga_pan_can_atlas_2018	TCGA-A7-A26G-01	0.7027	1.3791	0.7226	0.0018	0.8395	0.7761	0.481
brca_tcga_pan_can_atlas_2018	TCGA-A7-A26F-01	1.6158	0.5841	0.5876	0.8073	2.2942	0.9588	0.5597
brca_tcga_pan_can_atlas_2018	TCGA-A7-A26E-01	1.463	1.1744	-0.7408	0.2815	0.5634	0.0346	-0.9948
brca_tcga_pan_can_atlas_2018	TCGA-A7-A13H-01	-0.5741	-0.1204	-1.669	-0.7619	-0.8068	0.0164	-1.3358
brca_tcga_pan_can_atlas_2018	TCGA-A7-A13G-01	0.4946	0.5107	-1.2078	0.3314	-0.0387	-0.1657	-1.3771
brca_tcga_pan_can_atlas_2018	TCGA-A7-A13F-01	-1.7025	-1.0679	0.6005	2.0064	0.8059	0.5164	1.9529
brca_tcga_pan_can_atlas_2018	TCGA-A7-A13E-01	1.3632	-1.1413	0.7145	0.4372	0.1108	0.3163	0.2208
brca_tcga_pan_can_atlas_2018	TCGA-A7-A13D-01	0.2987	0.5245	1.3247	0.0771	0.4451	-2.0029	1.236
brca_tcga_pan_can_atlas_2018	TCGA-A7-A0DC-01	-0.2069	0.1591	-0.3509	-0.0112	-1.0022	0.6451	-0.4207
brca_tcga_pan_can_atlas_2018	TCGA-A7-A0DB-01	-0.4147	-0.2478	-0.3514	-0.4161	-0.5468	0.4028	-0.5312
brca_tcga_pan_can_atlas_2018	TCGA-A7-A0DA-01	0.292	-0.535	0.5768	-0.3606	0.0415	0.8356	0.4847
brca_tcga_pan_can_atlas_2018	TCGA-A7-A0D9-01	0.8324	-0.2484	-1.2019	-0.3443	-1.027	-0.9412	0.9933
brca_tcga_pan_can_atlas_2018	TCGA-A7-A0CJ-01	0.8217	0.7077	0.7783	-0.1298	-0.2218	0.238	0.8818
brca_tcga_pan_can_atlas_2018	TCGA-A7-A0CH-01	0.7074	0.6349	-0.9197	-0.0504	0.0173	0.42	-1.029
brca_tcga_pan_can_atlas_2018	TCGA-A7-A0CG-01	-0.0676	0.0545	-0.4335	-0.536	0.1396	-0.0451	-0.6641
brca_tcga_pan_can_atlas_2018	TCGA-A7-A0CE-01	-0.2096	0.1177	0.5438	1.349	-2.9751	1.1368	1.0215
brca_tcga_pan_can_atlas_2018	TCGA-A7-A0CD-01	-1.7409	-0.6492	-0.1258	1.4628	-0.4859	-0.5367	-0.5516
brca_tcga_pan_can_atlas_2018	TCGA-A2-A4S3-01	-0.6641	1.6601	1.0396	2.1362	1.2789	-0.1144	1.1481
brca_tcga_pan_can_atlas_2018	TCGA-A2-A4S2-01	-0.1099	-0.393	-1.0779	-0.5973	-0.617	-0.0263	-1.1457
brca_tcga_pan_can_atlas_2018	TCGA-A2-A4S1-01	0.017	-0.0365	-0.748	-1.5388	-1.4994	-0.2366	-0.7318
brca_tcga_pan_can_atlas_2018	TCGA-A2-A4S0-01	0.8437	-0.4547	-1.9786	-0.2478	-1.2513	-0.6621	-2.0045
brca_tcga_pan_can_atlas_2018	TCGA-A2-A4RY-01	1.5947	0.1778	-1.8538	-1.1923	-1.0932	0.2936	-1.9989
